idx,title,desc,org_link,pDate
631,대구경북TBC)일상생활 감염 확산세 지속,[<b>김진현</b>/경상북도 복지건강국장] &quot;(구미의) 복지센터에 선제적 검사를 실시하고 있습니다. 거기서 요양보호사 2분이 감염돼서 뿌리를 캐다 보니까... 교회에 전체적인 조사를 하고 있습니다.&quot; 이처럼 교회와 요양시설... ,,2021-01-02 20:35:00
632,대구 43명·경북 24명 확진…“교회·병원 관련 감염지속”,"[<b>김진현</b>/경상북도 복지건강국장 : &quot;(포항 구룡포읍의 경우) 지금 다 포괄적으로 잡았지만 기본적으로 잠복기라는 것이 있기 때문에 계속 나올 수도 있어요.&quot;] 최근 일주일 동안 하루 평균 확진자수는 대구 30명, 경북... ",,2021-01-01 22:17:00
633,"[오피셜] ‘벚꽃 수호신’ <b>김진현</b>, 세레소와 재계약… 12년째 동행",‘벚꽃 수호신’으로 불리는 <b>김진현</b>(33)이 일본 J1리그 세레소 오사카와 재계약했다. 세레소는 31일 구단 홈페이지를 통해 <b>김진현</b> 등 10명의 선수와 재계약에 합의했다고 발표했다. <b>김진현</b>의 계약기간은 공개하지... ,,2020-12-31 21:43:00
634,"김종규 전 &lt;연합통신&gt; 사장, 숙환으로 별세",유족은 부인 박지성씨와 장녀 김영희(미국 거주)·장남 김진철(혜성산업 대표이사)·차남 <b>김진현</b>(미국 거주)·차녀 김유희·사위 김윤(삼양홀딩스 회장)씨가 있다.,,2020-12-31 10:32:00
635,"[인사] 경남 의령군, 함양군",건설교통과 ▲<b>김진현</b> 건설교통과 ▲임수영 산삼엑스포과 ▲김현숙 산삼엑스포과 ▲김영수 휴양밸리과 ▲장수철 휴양밸리과 ▲박진철 휴양밸리과 ▲김갑인 휴양밸리과 ▲김태영 농업기술센터 ▲임형준 농업기술센터... ,,2020-12-31 09:13:00
636,테마기획 섬으로 떠나는 낚시와 여행 2 _ 통영 한산도 방파제 감성돔낚시와 한...,테마기획 섬으로 떠나는 낚시와 여행 2 통영 한산도 방파제 감성돔낚시와 한산대첩 역사기행 <b>김진현</b> 기자 kjh@darakwon.co.kr 한산도는 임진왜란 때 이순신 장군이 왜군을 맞아 전승을 거둔 한산대첩으로 잘 알려져 있는... ,,2020-12-31 08:40:00
637,"여수 먼 바다 배낚시_ 왕갈치 시즌 피크 ﻿5지, 6지 갈치를 많이 낚는 비결은...","<b>김진현</b> 기자 kjh@darakwon.co.kr 어른 손바닥 너비의 특상품 갈치가 낚일 시즌이다. 현재 여수 먼 바다에 있는 거문도, 백도 해상에서는 일명 ‘드래곤’ 사이즈의 5지, 6지 갈치가 낚이고 있다. “이 정도면 5지는 넘것쥬?”... ",,2020-12-31 08:40:00
638,르포_ 뻘물만 피하면 조과 보장 나로도 갑오징어 에깅 명당 6,"르포 뻘물만 피하면 조과 보장 나로도 갑오징어 에깅 명당 6 <b>김진현</b> 기자 kjh@darakwon.co.kr 고흥 포두면의 남성리에서 촬영한 나로도. 사진 맨 우측에 나로대교가 있으며 좌측으로 성두선착장, 덕흥선착장이 이어진다. 사리... ",,2020-12-31 08:40:00
639,"남양주 축구클럽 '다산FC', 올해도 취약계층에 후원물품 기탁",<b>김진현</b> 다산행정복지센터장은 &quot;올해도 다산신도시의 연이은 기부릴레이 행사에 더욱 따뜻한 정이있는 다산동이 되어가고 있다&quot;라며 &quot;지역복지 발전과 생활인프라 개선에 최선을 다해 모두가 행복한 다산동이 되도록 할... ,,2020-12-31 05:34:00
640,2020년 12월 충북일보 독자권익위원회,"이번 지면평가에는 <b>김진현</b>(㈜금진 대표이사) 위원장을 비롯해 김종렬(NH농협은행 석교동지점장), 김종회... ◇<b>김진현</b> 위원장 &quot;11월 30일자 '지역언론은 자치분권, 균형 발전위한 공공재' 기사는 지역 언론과 지역신문의... ",,2020-12-30 17:34:00
641,"이철우 도지사, 안동대 생활치료센터 방문…관계자 격려",이철우 경북도지사와 <b>김진현</b> 복지건강국장이 30일 코로나19 치료를 위한 도 지정 생활치료센터인 안동대학교 기숙사를 방문해 준비상황을 점검하고 있다.이철우 경북도지사는 30일 코로나19 환자 치료를 위한... ,,2020-12-30 15:52:00
642,한국재능기부협회 '사랑의연탄전달식' 개최,부장 ▲<b>김진현</b> 롯데아트기획 대표 ▲안옥순 ㈜허브브레인 대표이사 ▲유춘열 도봉구청 부동산정보과 국장 ▲조소영 HEREN 가구디자이너 ▲박민수 ㈜샹스 대표이사 ▲김상현 하나 FnD 대표▲김재성 법무법인 명문 변호사... ,,2020-12-30 15:11:00
643,"서천소방서 의용소방대연합회, 코로나19 극복 봉사활동","<b>김진현</b> 서천소방서 의용소방대연합회장은 &quot;어려운 시기에 의용소방대원들의 봉사활동으로 지역사회에 도움이 되길 바라며, 코로나19 종식까지 지속적인 봉사활동으로 힘을 보태겠다&quot;고 말했다.",,2020-12-30 14:16:00
644,(사)한국재능기부협회 41번째 ‘스토리 사랑의 연탄’ 전달식 개최,◆행사 후원·참여 인사 ▶강철수 와우쇼핑몰상가번영회 회장 ▶김승기 ㈜한은이앤씨 부장 ▶<b>김진현</b> 롯데아트기획 대표 ▶안옥순 ㈜허브브레인 대표이사 ▶유춘열 도봉구청 부동산정보과 국장 ▶조소영 HEREN... ,,2020-12-30 10:50:00
645,연합통신 사장 지낸 언론인 김종규 별세,"유족은 아내 박지성씨와 장녀 김영희(미국 거주)·장남 김진철(혜성산업 대표이사)·차남 <b>김진현</b>(미국 거주)·차녀 김유희·사위 김윤(삼양홀딩스 회장)씨가 있다. 빈소는 서울아산병원, 발인은 30일 오전 10시. (02)3010... ",,2020-12-30 03:04:00
646,‘간호사·도청 공무원까지’ 보건인력 잇단 확진,[<b>김진현</b>/경북도청 복지건강국장 : &quot;(집에서) 화상으로 하고 카톡·전화…역학조사·병상배정·생활치료센터 운영 이런 거 있잖습니까. (경북)도의 코로나를 대응하는 과에서 플랜B를 항상 가지고 있어야 할 것... ,,2020-12-29 21:48:00
647,"R]경북도청 코로나19 비상체제..가족,모임 감염 문제","◀ＩＮＴ▶<b>김진현</b> / 경상북도 복지건강국장 &quot;저희는 방역수칙을 엄정하게 지키면서 타 실, 과에서 사람을 받고,(자가격리 직원은) 인터넷과 화상회의를 통해서 '컨트롤 타워'를 유지할 계획입니다. 지금 비상체제이기... ",,2020-12-29 21:35:00
648,간호사·도청 방역 공무원까지 확진…방역필수인력 잇단 감염,"[<b>김진현</b>/경북도청 복지건강국장 : &quot;(집에서) 화상으로 하고 카톡, 전화... 역학조사, 병상배정, 생활치료센터 운영 이런 거 있잖습니까. (경북)도의 코로나를 대응하는 과에서 플랜B를 항상 가지고 있어야 할 것... ",,2020-12-29 21:31:00
649,한국재능기부협회 41번째 스토리 '사랑의 연탄전달식',▷강철수 와우쇼핑몰상가번영회 회장▷김승기 ㈜한은이앤씨 부장▷<b>김진현</b> 롯데아트기획 대표▷안옥순 ㈜허브브레인 대표▷유춘열 도봉구청 부동산정보과 국장▷조소영 HEREN 가구디자이너▷박민수 ㈜샹스 대표... ,,2020-12-29 19:09:00
650,‘간호사·도청 공무원까지’ 보건인력 잇단 확진,[<b>김진현</b>/경북도청 복지건강국장 : &quot;(집에서) 화상으로 하고 카톡·전화…역학조사·병상배정·생활치료센터 운영 이런 거 있잖습니까. (경북)도의 코로나를 대응하는 과에서 플랜B를 항상 가지고 있어야 할 것... ,,2020-12-29 19:07:00
651,충북일보-충북리더스클럽 '사랑의 장학금',"/ 성지연기자 강태억(오른쪽 두 번째) 충북일보 대표이사와 충북리더스클럽 장현봉(왼쪽 두 번째) 회장, 이천석(왼쪽) 부회장, <b>김진현</b> 고문이 29일 본보 사옥에서 '사랑의 장학금' 전달식을 열고 있다. 장학금은 도내... ",,2020-12-29 18:38:00
652,"R]경북도청 코로나19 비상체제..가족,모임 감염 문제","◀ＩＮＴ▶<b>김진현</b> / 경상북도 복지건강국장 &quot;저희는 방역수칙을 엄정하게 지키면서 타 실, 과에서 사람을 받고,(자가격리 직원은) 인터넷과 화상회의를 통해서 '컨트롤 타워'를 유지할 계획입니다. 지금 비상체제이기... ",,2020-12-29 18:03:00
653,&lt;부고&gt;김종규 前 연합통신 사장 별세,유족은 부인 박지성 씨와 장녀 김영희(미국 거주)·장남 김진철(혜성산업 대표이사)·차남 <b>김진현</b>(미국 거주)·차녀 김유희·사위 김윤(삼양홀딩스 회장)씨가 있다. 빈소는 서울아산병원 23호실에 마련됐으며... ,,2020-12-29 12:30:00
654,김종규 前 서울신문 사장 별세,"유족은 부인 박지성씨와 장녀 김영희(미국 거주), 장남 김진철 혜성산업 대표이사, 차남 <b>김진현</b>(미국 거주), 차녀 김유희와 사위 김윤 삼양홀딩스 회장이 있다. 장례는 가족장으로 치를 예정이며 빈소는... ",,2020-12-29 05:08:00
655,[부음] 김귀연 별세 외,"대표·<b>김진현</b>·김유희 부친상, 김윤 삼양홀딩스 회장 장인상=28일14시20분 서울아산병원, 발인 30일10시, (02)3010-2000 ▲김진옥 별세, 조인성 프로야구 LG트윈스 코치 장모상=27일14시 대전 충남대병원, 발인... ",,2020-12-29 03:03:00
656,김종규 前연합통신 사장 별세,"유족으로는 부인 박지성 씨, 딸 김영희 김유희 씨, 아들 김진철 혜성산업 대표이사, <b>김진현</b> 씨, 사위 김윤 삼양홀딩스 회장이 있다. 빈소는 서울아산병원. 발인은 30일 오전 10시. 02-3010-2000",,2020-12-29 03:02:00
657,김종규 전 연합통신 사장 별세,유족은 부인 박지성 씨와 장녀 김영희(미국 거주)·장남 김진철(혜성산업 대표이사)·차남 <b>김진현</b>(미국 거주)·차녀 김유희·사위 김윤(삼양홀딩스 회장)씨가 있다. 빈소는 서울아산병원 23호실에 마련됐으며... ,,2020-12-28 21:35:00
658,R]경북도청 코로나19 전담부서 공무원 확진..비상,"결정했습니다 ◀ＩＮＴ▶<b>김진현</b> 경상북도 복지건강국장 &quot;도청에 있는 별도의 사무실, 떨어진 (동락관 지하) 사무실에서 근무하고, 또 별도의 숙소에서 함께 (생활)해서 14일간 코호트에 준하는 사무 환경을...... ",,2020-12-28 21:03:00
659,대구경북TBC)확진자 만명 돌파..교회발에 지역사회 감염,[<b>김진현</b>/경상북도 복지건강국장] &quot;종교시설 확진자가 가족간에 전파가 되고 가족이 또 다시 지인으로 전파되는 양샹을 보이고 있습니다.&quot; 대구도 교회발 확산세가 여전합니다. 달성군 영신교회 관련 9명과 확진자와... ,,2020-12-28 20:56:00
660,군산시 서해초교 사거리 교통 환경 개선,군산시 도시계획과 <b>김진현</b> 과장은 &quot;이번 사업 시행으로 지역 주민의 숙원사업 해결은 물론 교통사고 위험을 감소시켜 보행자와 운전자들이 안전하고 편안한 환경속에서 삶을 살아갈 것으로 기대된다&quot;고 말했다. 군산=,,2020-12-28 20:27:00
661,김종규 전 연합통신 사장 별세…향년 93세(종합),유족은 부인 박지성 씨와 장녀 김영희(미국 거주)·장남 김진철(혜성산업 대표이사)·차남 <b>김진현</b>(미국 거주)·차녀 김유희·사위 김윤(삼양홀딩스 회장)씨가 있다. 빈소는 서울아산병원 23호실에 마련됐으며... ,,2020-12-28 18:14:00
662,&quot;병상 확보·종교시설 점검&quot;...경북 코로나19 대응 강화,[<b>김진현</b> / 경상북도 복지건강국장] &quot;생활치료센터의 경우 국가가 운영 중인 관내 388실 외에 도 자체적으로 안동대학교에 200실을 오는 30일 개소한 후 1월 중순까지 추가로 500실 이상을 확보하기로 했습니다. 이를 위해... ,,2020-12-28 18:07:00
663,김종규 전 연합통신 사장 별세…향년 93세,유족은 부인 박지성 씨와 장녀 김영희(미국 거주)·장남 김진철(혜성산업 대표이사)·차남 <b>김진현</b>(미국 거주)·차녀 김유희·사위 김윤(삼양홀딩스 회장)씨가 있다. 빈소는 서울아산병원 23호실에 마련됐으며... ,,2020-12-28 17:42:00
664,대구경북TBC)대구경북 코로나 19 확진자 만 명 육박,"[<b>김진현</b>/경북도 복지건강국장] &quot;구미 같은 경우에는 종교시설에서 발생한 것이 지속이 되고 있어 걱정이고요, 포항은 우리가 보통 말하는 일상속의 감염이 지속되서 구룡포 전체의 주민을 대상으로 검체를 채취하고... ",,2020-12-27 20:44:00
665,"서천소방서 의용소방대연합회, 2020년 성과평가 충남 1위! 상금은 불우이웃 성...",이번 시상과 함께 받은 포상금 150만원은 저소득층 지원을 위해 서천군에 기탁 불우이웃 성금으로 쓰여질 예정이다.<b>김진현</b> 의용소방대연합회장은 &quot;겨울철 추운날씨에 힘들게 지낼 어려운 이웃들이 겨울을 나는데... ,,2020-12-27 19:13:00
