idx,title,desc,org_link,pDate
191,작년 상장사 배당 규모 46.7% 증가…삼성전자 111% 증가,고 <b>이건희</b> 삼성전자 회장 8645억원 배당 ‘12년 연속 1위’ 석권 오창영기자(cyoh@skyedaily.com) 기사입력... 지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했다. 이 전 회장은 지난해... ,,2021-02-24 15:36:00
192,"배당은 '삼성家 잔치'...고 <b>이건희</b> 8465억,이재용 2187억원",지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했다. 이 전 회장은 2020년도 결산기준 배당액이 전년보다 3897억원 늘어난 8645억원에 달했다. 이재용 삼성전자 부회장은 2187억원... ,,2021-02-24 15:14:00
193,한진부터 한국앤컴퍼니까지···가족 간 경영권 분쟁 근본 원인은?,"이재용 삼성전자 부회장이 사실상 고 <b>이건희</b> 회장의 후계자지만, 이부진 호텔신라 사장과 이서현 삼성복지재단 이사장도 각자의 고유 영역이 있었다. 향후 <b>이건희</b> 회장의 지분 승계 과정을 거치며 어떻게 구체적으로... ",,2021-02-24 14:56:00
194,코로나가 새로 쓴 ‘상장사 배당史’...SK하이닉스·LG화학 ‘웃고’ 현대차·...,"개인별 배당에서는 고 <b>이건희</b> 삼성전자 회장, 이재용 삼성전자 부회장, 홍라희 전 리움 관장 순으로 1위부터 3위에 이름을 올렸습니다. 이들의 배당액은 1조원을 훌쩍 뛰어넘어 총 1조 2453억원을 기록했습니다.... ",,2021-02-24 12:04:00
195,지난해 상장사 배당총액 47% 증가…삼성전자의 통 큰 주주환원책 영향,"지난해 별세한 <b>이건희</b> 전 삼성 회장 지난 2009년부터 12년 연속 배당을 1위를 기록했다. 이 전 회장은 2020년도 결산 기준 배당액이 전년보다 3897억원 늘어난 8645억원에 달했으며, 이재용 삼성전자 부회장은... ",,2021-02-24 11:52:00
196,상장사 배당 살펴보니.....37.3조 규모로 40% '껑충'했지만 삼성전자만 20조 ...,"개인별 배당 1위는 고 <b>이건희</b> 삼성전자 회장으로, 2020년도 결산 기준 배당액(8645억원)은 전년보다 무려 3897억원 더 늘었다. 이 회장은 2009년부터 12년 연속 배당수익 1위를 지키고 있다. 이재용 삼성전자... ",,2021-02-24 11:40:00
197,지난해 상장사 배당총액 47% 증가…10조 늘어난 삼성전자가 전체증가분의 90%,[자료=CEO스코어 제공] 개인별로는 지난해 별세한 <b>이건희</b> 전 삼성 회장이 지난 2009년부터 12년 연속 독보적으로 배당 1위를 차지했다. 이 전 회장은 지난해 결산 기준 배당액이 전년보다 3897억원 불어난... ,,2021-02-24 11:34:00
198,상장사 배당총액 47% 늘었지만…삼성전자 '20조' 배당 빼면 별로,"개인 배당은 2009년부터 12년 연속 1위를 차지한 고(故) <b>이건희</b> 삼성 회장으로, 2020년도 결산 기준 배당액이 전년보다 3897억원 늘어난 8645억원에 달했다. 또 이재용 삼성전자 부회장은 2187억원, 홍라희 전 리움... ",,2021-02-24 11:13:00
199,상장사 배당 총액 47% 늘었다,지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했다. 이 전 회장은 2020년도 결산 기준 배당액이 전년보다 3897억원 늘어난 8645억원에 달했다. 이재용 삼성전자 부회장은 2187억원... ,,2021-02-24 10:59:00
200,'재난에 반도체 생산차질'…삼성·SK 손익계산서는?,고 <b>이건희</b> 전 회장 시절 주요 업적 중 하나로 꼽히는 공장이다. 2018년에는 이곳에 2억9100만달러(약 3200억원)를 추가 투자한다는 사실이 현지 언론을 통해 알려지기도 했다. 삼성전자는 이 공장에서 구체적으로 어떤... ,,2021-02-24 10:58:00
201,업종에 따라 배당순위도 '요동'...삼성전자 배당금 총액 10조 늘었다,"개인별 배당금은 고(故)<b>이건희</b>·이재용 부자가 지난해와 마찬가지로 1·2위를 차지했고 홍라희 전 리움... 개인별 배당 1위는 고 <b>이건희</b> 삼성전자 회장으로, 2020년도 결산 기준 배당액(8645억원)은 전년보다 무려... ",,2021-02-24 10:23:00
202,상장사 배당 순위 요동…SK하이닉스·LG화학↑ 현대차·금융지주↓,개인별 배당 1위는 고 <b>이건희</b> 삼성전자 회장이다. 2020년도 결산 기준 배당액은 8645억원으로 전년보다 무려 3897억원 더 늘었다. 이 회장은 2009년부터 12년 연속 배당수익 1위를 지키고 있다. 이재용 삼성전자... ,,2021-02-24 10:22:00
203,[Who Is ?] 김상조 청와대 대통령비서실 정책실장,있는 <b>이건희</b> 삼성전자 회장의 삼성생명 지분 문제를 지적해 왔다. 생명보험사는 주식회사이자 상호회사... 1999년 <b>이건희</b> 삼성그룹 회장이 삼성자동차 부채를 처리하기 위해 삼성생명 비상장 주식 350만 주를 주당 70만... ,,2021-02-24 10:22:00
204,2020년 상장사 배당금 44.6%↑..삼성전자 20조 압도적,"개인별 배당 1위는 故 <b>이건희</b> 삼성전자 회장으로, 2020년도 결산 기준 배당액(8645억원)은 전년보다 무려 3897억원 더 늘었다. 이 회장은 2009년부터 12년 연속 배당수익... ",,2021-02-24 10:09:00
205,국내 상장사 배당총액 47% 증가..삼성전자 20兆 '사상 최대',"개인별 배당 1위는 고(故)<b>이건희</b> 삼성전자 회장으로, 2020년도 결산 기준 배당액(8645억원)은 전년보다 무려 3897억원 더 늘었다. 이 회장은 2009년부터 12년 연속 배당수익 1위를 지키고 있다. 다음으로 이재용... ",,2021-02-24 10:05:00
206,"삼성전자, 지난해 ‘20조’ 배당…국내 상장사 배당총액 54% 차지",고(故) <b>이건희</b> 삼성 회장은 2009년부터 12년 연속 배당수익 1위를 차지했다. 이 전 회장의 2020년도 결산 기준 배당액은 전년보다 3897억원 늘어난 8645억원에 달했다. 또한 이재용 삼성전자 부회장은 2187억원... ,,2021-02-24 09:52:00
207,지난해 상장사 배당총액 47% 늘어…삼성전자 20조 배당 영향,"7조 증가 삼성 일가, 개인별 배당 톱3 차지…1위는 故<b>이건희</b> 회장 [한국금융신문=정은경 기자] 국내... 고(故) <b>이건희</b> 전 삼성 회장은 2020년 결산 기준 배당액이 8645억원으로 전년보다 3897억원 늘었다. 이 전... ",,2021-02-24 09:47:00
208,상장사 배당총액 47% 증가…삼성전자 영향,지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했다. 이 전 회장은 2020년도 결산 기준 배당액이 전년보다 3897억원 늘어난 8645억원에 달했다. 또 이재용 삼성전자 부회장은 2187억원... ,,2021-02-24 09:32:00
209,"삼성전자 배당금, 상장사 총액 54.5% 차지…삼성家 3인, 배당 '톱3'","개인별 배당 1위는 고 <b>이건희</b> 삼성전자 회장으로, 2020년도 결산 기준 배당액(8천645억원)은 전년보다... 이어 &quot;개인별 배당금은 고(故)<b>이건희</b>·이재용 부자가 지난해와 마찬가지로 1·2위를 차지했고 홍라희 전... ",,2021-02-24 09:23:00
210,국내 상장사 배당총액 전년 比47%↑…삼성전자 20조 배당,"지난해 별세한 <b>이건희</b> 전 삼성 회장은 2020년도 결산 기준 배당액이 전년보다 3897억원 늘어난 8645억원을 기록했다. 또 이재용 삼성전자 부회장은 2187억원, 홍라희 전 리움 관장은 1621억원으로 뒤를 이었다.... ",,2021-02-24 09:20:00
211,지난해 상장사 배당총액 37조원 넘어서… 삼성전자 54.5% 비중 차지,"지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했다. 이 전 회장은 2020년도 결산 기준 배당액이 8645억원에 달했다. 또 이재용 삼성전자 부회장은 2187억원, 홍라희 전 리움 관장은... ",,2021-02-24 09:16:00
212,상장사 배당 순위 요동…SK하이닉스·LG화학 ‘뜨고’ 현대차·금융지주 ‘지...,개인별 배당 1위는 고(故) <b>이건희</b> 삼성전자 회장으로 2020년도 결산 기준 배당액(8645억원)은 전년보다 무려 3897억원 더 늘었다. 이 회장은 2009년부터 12년 연속 배당수익 1위를 지키고 있다. 이재용 삼성전자... ,,2021-02-24 09:15:00
213,"작년 상장사 배당총액 47% 증가, 삼성전자 20조 배당",지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했다. 이 전 회장은 2020년도 결산 기준 배당액이 전년보다 3천897억원 늘어난 8천645억원에 달했다. 또 이재용 삼성전자 부회장은... ,,2021-02-24 09:13:00
214,[여의도 클라쓰] 박스 품귀 심화 '대영포장'·경기 회복 수혜 '화승인더',"집중&quot; <b>이건희</b> 전문가 &quot;저점 매수 기회 종목이 보인다&quot; ▶▶▶ #1. 매크로 클라쓰 - &quot;누가 기침 소리를 내었어? 채권 금리, 자네인가&quot; 박진섭 전문가 &quot;두려워할 이유가 없다&quot; <b>이건희</b> 전문가 &quot;걱정마라! 안 갔던 섹터들이 가는... ",,2021-02-24 09:10:00
215,작년 상장사 배당총액 47%↑…삼성전자 20조 배당 영향,지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했습니다. 이 전 회장은 2020년도 결산 기준 배당액이 전년보다 3천897억 원 늘어난 8천645억 원에 달했습니다. 또 이재용 삼성전자... ,,2021-02-24 09:06:00
216,상장사 배당 순위 요동…SK하이닉스·LG화학↑ VS 현대차·금융지주↓,개인별 배당 1위는 고(故) <b>이건희</b> 삼성전자 회장이다. 2020년도 결산 기준 배당액(8645억원)은 전년보다 무려 3897억원 더 늘었다. 이 회장은 2009년부터 12년 연속 배당수익 1위를 지키고 있다. 이재용... ,,2021-02-24 09:02:00
217,작년 상장사 배당 증가…삼성전자 20조 배당 부동의 1위,"개인별 배당금은 고(故)<b>이건희</b>·이재용 부자가 지난해와 마찬가지로 1·2위를 차지했고 홍라희 전 리움... 개인별 배당 1위는 고 <b>이건희</b> 삼성전자 회장으로, 2020년도 결산 기준 배당액(8천645억원)은 전년보다... ",,2021-02-24 08:55:00
218,지난해 상장사 배당금… 전년 比 40% 이상 증가,지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했다. 이 전 회장은 2020년도 결산 기준 배당액이 전년보다 3천897억원 늘어난 8천645억원에 달했다. 또 이재용 삼성전자 부회장은... ,,2021-02-24 08:15:00
219,국내 상장사 배당 규모 40% '껑충'… 삼성전자 20兆 배당,지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했다. 이 전 회장은 2020년도 결산 기준 배당액이 전년보다 3897억원 늘어난 8645억원에 달했다. 또 이재용 삼성전자 부회장은 2187억원... ,,2021-02-24 07:54:00
220,"지난해 상장사 배당총액 47%↑…삼성전자, 20조원 배당 영향","개인 배당은 2009년부터 12년 연속 1위를 차지한 고(故) <b>이건희</b> 삼성 회장으로 2020년도 결산 기준 배당액이 8645억원에 달했다. 또 이재용 삼성전자 부회장은 2187억원, 홍라희 전 리움 관장은 1621억원을 기록했다.... ",,2021-02-24 07:45:00
221,상장사 배당총액 47% 증가…삼성전자 20조원 배당,지난해 별세한 <b>이건희</b> 전 삼성 회장은 2009년부터 12년 연속 배당 1위를 차지했다. 이 전 회장은 2020년도 결산 기준 배당액이 전년보다 3천897억원 늘어난 8천645억원에 달했다. 또 이재용 삼성전자 부회장은... ,,2021-02-24 07:19:00
222,상장사 배당총액 전년 대비 47%↑…삼성전자 ‘20조원 배당’ 여파,"개인 배당은 2009년부터 12년 연속 1위를 차지한 고(故) <b>이건희</b> 삼성 회장으로, 2020년도 결산 기준 배당액이 전년보다 3897억원 늘어난 8645억원에 달했다. 또 이재용 삼성전자 부회장은 2187억원, 홍라희 전 리움... ",,2021-02-24 07:06:00
223,상장사 배당 순위 요동…SK하이닉스·LG화학↑ VS 현대차·금융지주↓,"개인별 배당금은 고(故)<b>이건희</b>·이재용 부자가 지난해와 마찬가지로 1·2위를 차지했고 홍라희 전 리움... 개인별 배당 1위는 고 <b>이건희</b> 삼성전자 회장으로, 2020년도 결산 기준 배당액(8645억원)은 전년보다 무려... ",,2021-02-24 07:05:00
224,[삼성이 달라졌다③] '재벌' 아닌 '덕망 있는 명문가'로 변신 도모,이병철-<b>이건희</b>-이재용 3대째 이어 온 삼성의 오너 경영이 사실상 종료되고 다른 활로를 모색할 것으로... 고 <b>이건희</b> 회장 또한 스웨덴 출장 당시 발렌베리 가문을 방문하며 기업의 사회적 역할에 대해 의견을 나눴던... ,,2021-02-24 07:04:00
225,쿠팡은 대박났는데… 삼성전자는 왜 美 증시 상장 안 했을까 [데스크 픽],익명을 요구한 한 증권사 리서치센터장은 “고 <b>이건희</b> 회장 생존 당시에 과연 삼성전자 주가가 많이 오르는게 유리했을까”라며 “이미 상속세만 11조원에 달하는 상황에서 주가가 더 많이 올랐었다면 오너 일가의... ,,2021-02-24 07:03:00
226,끊임없는 기술 혁신… “세계인의 스테디셀러로” 신화 창조 [K브랜드 리포트...,전화기를 중시해야 합니다. ” 고(故) <b>이건희</b> 삼성전자 회장이 1995년 애니콜 15만대를 불태우면서 휴대전화의 품질향상을 강조한 지 26년이 지났다. 2007년 1월 스티브 잡스가 미국 샌프란시스코 무대 위에 오르면서... ,,2021-02-24 06:04:00
